Time Step,Health Status,dm,dmdt
1711585557974503520,[0.59068792],[0.127955],[0.127955]
1711585557976457879,[0.58533747],[0.12878859],[0.12878859]
1711585558081886066,[0.62114349],[0.12310264],[0.12310264]
1711585558083744411,[0.57517592],[0.13035706],[0.13035706]
1711585558085601915,[0.57004222],[0.13114233],[0.13114233]
1711585558152457393,[0.56496702],[0.13191406],[0.13191406]
1711585558154512956,[0.51772227],[0.13889244],[0.13889244]
1711585558156560242,[0.56368606],[0.13210813],[0.13210813]
1711585558158560228,[0.60722658],[0.12534328],[0.12534328]
1711585558228169292,[0.52151912],[0.13834463],[0.13834463]
1711585558230880439,[0.52303115],[0.13812586],[0.13812586]
1711585558298664373,[0.61087852],[0.1247592],[0.1247592]
1711585558300621687,[0.57030496],[0.13110226],[0.13110226]
1711585558302440998,[0.61359675],[0.12432268],[0.12432268]
1711585558372040736,[0.57352462],[0.13061017],[0.13061017]
1711585558374074557,[0.57537496],[0.13032652],[0.13032652]
1711585558398937019,[0.53410654],[0.13651278],[0.13651278]
1711585558465275468,[0.57965901],[0.12966742],[0.12966742]
1711585558467200531,[0.58194774],[0.12931392],[0.12931392]
1711585558469089244,[0.54183678],[0.13537551],[0.13537551]
1711585558535547651,[0.66539188],[0.11569064],[0.11569064]
1711585558537535053,[0.54751419],[0.13453413],[0.13453413]
1711585558539570657,[0.5926223],[0.12765229],[0.12765229]
1711585558605080882,[0.59572115],[0.12716585],[0.12716585]
1711585558607107219,[0.55791119],[0.13297952],[0.13297952]
1711585558609024526,[0.6025033],[0.12609468],[0.12609468]
1711585558676059566,[0.64443235],[0.11925899],[0.11925899]
1711585558678077226,[0.60969284],[0.12494913],[0.12494913]
1711585558680025113,[0.65127124],[0.11810652],[0.11810652]
1711585558750891514,[0.53751357],[0.13601271],[0.13601271]
1711585558752998695,[0.69378857],[0.11067275],[0.11067275]
1711585558755051232,[0.58779398],[0.12840654],[0.12840654]
1711585558827067392,[0.66651499],[0.11549632],[0.11549632]
1711585558829017463,[0.6348573],[0.12085408],[0.12085408]
1711585558830898912,[0.63939254],[0.1201012],[0.1201012]
1711585558832764942,[0.64396704],[0.11933699],[0.11933699]
1711585558933383349,0,[0.35911689],[0.35911689]
1711585558935907748,[0.47450028],[0.14498272],[0.14498272]
1711585558937237773,[0.81353406],[0.0863634],[0.0863634]
1711585558939203624,[0.63932991],[0.12011163],[0.12011163]
1711585559008354782,[0.73882604],[0.10221036],[0.10221036]
1711585559010367302,[0.68212849],[0.11276019],[0.11276019]
1711585559012310149,[0.68690585],[0.11190963],[0.11190963]
1711585559079740477,[0.66019367],[0.11658582],[0.11658582]
1711585559081753868,[0.72609853],[0.10467119],[0.10467119]
1711585559083686816,[0.7010734],[0.10934836],[0.10934836]
1711585559151013584,[0.70572961],[0.10849339],[0.10849339]
1711585559153000155,[0.71037726],[0.10763322],[0.10763322]
1711585559154983439,[0.68584511],[0.11209904],[0.11209904]
1711585559221743615,[0.7470207],[0.1005941],[0.1005941]
1711585559224366312,[0.69592955],[0.11028517],[0.11028517]
1711585559226295893,[0.75516905],[0.09896079],[0.09896079]
1711585559293613957,[0.70571744],[0.10849563],[0.10849563]
1711585559295610015,[0.76298042],[0.09736931],[0.09736931]
1711585559297513096,[0.74148038],[0.10168965],[0.10168965]
1711585559299437016,[0.71965883],[0.10589451],[0.10589451]
1711585559366883644,0,[0.39044497],[0.39044497]
1711585559368844675,[0.76522044],[0.09690811],[0.09690811]
1711585559438913818,[0.76896081],[0.09613307],[0.09613307]
1711585559440916139,[0.74932311],[0.10013529],[0.10013529]
1711585559442762581,[0.75336491],[0.09932474],[0.09932474]
1711585559467830507,[0.82149827],[0.08449893],[0.08449893]
1711585559533833207,[0.78280287],[0.09320883],[0.09320883]
1711585559535109478,[0.78607437],[0.09250419],[0.09250419]
1711585559536344050,[0.76778177],[0.09637805],[0.09637805]
1711585559537620371,[0.77140554],[0.09562311],[0.09562311]
1711585559604283540,[0.81563514],[0.08587546],[0.08587546]
1711585559606199465,[0.81817426],[0.08528206],[0.08528206]
1711585559608113397,[0.75975104],[0.0980304],[0.0980304]
1711585559701958427,0,[0.35022213],[0.35022213]
1711585559769066508,[0.33458178],[0.16314634],[0.16314634]
1711585559770977384,[0.80048528],[0.08933414],[0.08933414]
1711585559772973663,[0.8212929],[0.08454753],[0.08454753]
1711585559840052637,[0.82342782],[0.08404099],[0.08404099]
