Time Step,Health Status,dm,dmdt
1711153643821877949,[0.98556848],[0.02402625],[0.02402625]
1711153643826687796,[0.97438877],[0.03200702],[0.03200702]
1711153643829427653,[0.96765182],[0.0359712],[0.0359712]
1711153643990121937,0,[0.48336031],[0.48336031]
1711153643991625189,[0.98566376],[0.02394681],[0.02394681]
1711153643993291000,[0.96780328],[0.03588689],[0.03588689]
1711153643995693255,[0.96787068],[0.03584931],[0.03584931]
1711153643998672227,[0.974625],[0.03185906],[0.03185906]
1711153644000216398,[0.98053975],[0.0279],[0.0279]
1711153644003087234,[0.97454772],[0.03190754],[0.03190754]
1711153644005561766,[0.97450374],[0.0319351],[0.0319351]
1711153644175644982,0,[1.02305018],[1.02305018]
1711153644177885578,[0.96786082],[0.03585481],[0.03585481]
1711153644179724730,[0.98056295],[0.02788336],[0.02788336]
1711153644181116720,[0.97459388],[0.0318786],[0.0318786]
1711153644182545079,[0.9678172],[0.03587913],[0.03587913]
1711153644183915408,[0.98051628],[0.02791682],[0.02791682]
1711153644185292911,[0.97453322],[0.03191663],[0.03191663]
1711153644187181467,[0.97451343],[0.03192903],[0.03192903]
1711153644189080383,[0.9677203],[0.0359331],[0.0359331]
1711153644191158099,[0.98564407],[0.02396325],[0.02396325]
1711153644193579219,[0.96768018],[0.03595543],[0.03595543]
1711153644195660442,[0.97444551],[0.03197154],[0.03197154]
1711153644196704560,[0.97442933],[0.03198166],[0.03198166]
1711153644360655054,[0.97441374],[0.03199141],[0.03199141]
1711153644364014922,[0.97439922],[0.03200049],[0.03200049]
1711153644367399485,[0.97438114],[0.03201178],[0.03201178]
1711153644370128930,[0.88423025],[0.06804991],[0.06804991]
1711153644372843083,[0.98557804],[0.02401829],[0.02401829]
1711153644375970057,[0.9676009],[0.0359995],[0.0359995]
1711153644377215869,[0.96766928],[0.03596149],[0.03596149]
1711153644529822095,[0.97450587],[0.03193376],[0.03193376]
1711153644532069514,[0.96779759],[0.03589006],[0.03589006]
1711153644533700199,[0.99007514],[0.01992472],[0.01992472]
1711153644534537056,[0.96784771],[0.03586212],[0.03586212]
1711153644536539579,[0.97458021],[0.03188717],[0.03188717]
1711153644538934488,[0.97456731],[0.03189526],[0.03189526]
1711153644541274616,[0.96779484],[0.03589159],[0.03589159]
1711153644543039056,[0.97453873],[0.03191318],[0.03191318]
1711153644718399215,0,[0.44739225],[0.44739225]
1711153644720345600,[0.97439556],[0.03200278],[0.03200278]
1711153644721504787,[0.98039189],[0.02800579],[0.02800579]
1711153644724446276,[0.9743826],[0.03201087],[0.03201087]
1711153644730188664,[0.97437604],[0.03201497],[0.03201497]
1711153644733122179,[0.97436698],[0.03202063],[0.03202063]
1711153644736267049,[0.97436524],[0.03202171],[0.03202171]
1711153644737482676,[0.9743541],[0.03202868],[0.03202868]
1711153644871153083,0,[0.28389343],[0.28389343]
1711153644873169172,[0.97446947],[0.03195655],[0.03195655]
1711153644875285725,[0.96768188],[0.03595448],[0.03595448]
1711153644877668361,[0.98044539],[0.02796756],[0.02796756]
1711153644880085493,[0.942521],[0.04794956],[0.04794956]
1711153644881322288,[0.99361207],[0.0159849],[0.0159849]
1711153645025215552,0,[0.53174071],[0.53174071]
1711153645028418458,[0.99359832],[0.0160021],[0.0160021]
1711153645032703678,[0.97439095],[0.03200566],[0.03200566]
1711153645034864470,[0.97439017],[0.03200614],[0.03200614]
1711153645037573638,[0.98039021],[0.02800699],[0.02800699]
1711153645040527609,[0.97438817],[0.03200739],[0.03200739]
1711153645043839272,[0.97438868],[0.03200707],[0.03200707]
1711153645189656610,0,[0.77020977],[0.77020977]
1711153645191824929,[0.97456142],[0.03189896],[0.03189896]
1711153645194441971,[0.96024179],[0.03987892],[0.03987892]
1711153645196971327,[0.98569753],[0.02391859],[0.02391859]
1711153645199378178,[0.98052278],[0.02791216],[0.02791216]
1711153645201421729,[0.96780594],[0.03588541],[0.03588541]
1711153645202954227,[0.97456417],[0.03189723],[0.03189723]
1711153645204316731,[0.97455217],[0.03190475],[0.03190475]
1711153645206920278,[0.9745712],[0.03189282],[0.03189282]
1711153645209279961,[0.96025576],[0.03987192],[0.03987192]
1711153645210279975,[0.9805288],[0.02790785],[0.02790785]
1711153645343138569,[0.98052087],[0.02791353],[0.02791353]
1711153645345611698,[0.97457017],[0.03189347],[0.03189347]
1711153645348491880,[0.96781181],[0.03588214],[0.03588214]
1711153645351663788,[0.98052651],[0.02790949],[0.02790949]
1711153645353623669,[0.98052567],[0.02791009],[0.02791009]
1711153645355411473,[0.96780912],[0.03588364],[0.03588364]
1711153645522316807,[0.96025819],[0.03987069],[0.03987069]
1711153645525244789,[0.98568899],[0.02392573],[0.02392573]
1711153645527102406,[0.98053406],[0.02790408],[0.02790408]
1711153645528865714,[0.96780092],[0.0358882],[0.0358882]
1711153645529757782,[0.96782276],[0.03587603],[0.03587603]
1711153645531428654,[0.97456853],[0.0318945],[0.0318945]
1711153645533571765,[0.96026756],[0.03986599],[0.03986599]
1711153645535233719,[0.9936437],[0.01594529],[0.01594529]
1711153645782555992,0,[0.60576816],[0.60576816]
1711153645785064216,[0.96785709],[0.03585689],[0.03585689]
1711153645786282073,[0.97459527],[0.03187772],[0.03187772]
1711153645788921847,[0.9745999],[0.03187482],[0.03187482]
1711153645791765523,[0.9805532],[0.02789036],[0.02789036]
1711153645794140389,[0.96785368],[0.03585879],[0.03585879]
1711153645795594477,[0.97460111],[0.03187406],[0.03187406]
1711153645939349722,0,[0.31866252],[0.31866252]
1711153645940393516,[0.97461896],[0.03186286],[0.03186286]
1711153645942999525,[0.96787859],[0.0358449],[0.0358449]
1711153645945458855,[0.97462256],[0.03186059],[0.03186059]
1711153645948195243,[0.98057201],[0.02787686],[0.02787686]
1711153645950835638,[0.97462505],[0.03185904],[0.03185904]
1711153645952005594,[0.96788789],[0.0358397],[0.0358397]
1711153645954155892,[0.98057424],[0.02787526],[0.02787526]
1711153646100423189,0,[0.47765978],[0.47765978]
1711153646103114050,[0.96041518],[0.03979187],[0.03979187]
1711153646104613384,[0.98060573],[0.02785266],[0.02785266]
1711153646107321699,[0.97466825],[0.0318319],[0.0318319]
1711153646111534527,[0.98061166],[0.0278484],[0.0278484]
1711153646113742867,[0.9806089],[0.02785039],[0.02785039]
1711153646116259787,[0.96043857],[0.03978011],[0.03978011]
1711153646288098927,0,[0.29827218],[0.29827218]
1711153646290868569,[0.99367691],[0.01590357],[0.01590357]
1711153646292046640,[0.98063819],[0.02782935],[0.02782935]
1711153646295096749,[0.97471363],[0.03180338],[0.03180338]
1711153646297472348,[0.97471771],[0.03180081],[0.03180081]
1711153646299760190,[0.943124],[0.04769738],[0.04769738]
1711153646302428831,[0.99012683],[0.01987277],[0.01987277]
1711153646370856135,[0.97472887],[0.03179379],[0.03179379]
1711153646373408489,[0.98065366],[0.02781823],[0.02781823]
1711153646535709943,0,[0.57181804],[0.57181804]
1711153646539878850,[0.96811984],[0.03571003],[0.03571003]
1711153646541242436,[0.96812876],[0.03570504],[0.03570504]
1711153646543532683,[0.974827],[0.031732],[0.031732]
1711153646545391645,[0.98072952],[0.02776363],[0.02776363]
1711153646548170423,[0.98073482],[0.02775981],[0.02775981]
1711153646705809732,0,[0.5108778],[0.5108778]
1711153646708582246,[0.96834257],[0.03558507],[0.03558507]
1711153646710843917,[0.97499796],[0.03162406],[0.03162406]
1711153646712949400,[0.98086776],[0.02766387],[0.02766387]
1711153646714875310,[0.98087241],[0.0276605],[0.0276605]
1711153646716045626,[0.9750302],[0.03160367],[0.03160367]
1711153646718734083,[0.97504326],[0.03159541],[0.03159541]
1711153646721193082,[0.96842872],[0.03553662],[0.03553662]
1711153646867387747,0,[0.22087666],[0.22087666]
1711153646869978830,[0.96856696],[0.03545873],[0.03545873]
1711153646872753151,[0.98603743],[0.02363266],[0.02363266]
1711153646875832175,[0.92404192],[0.05512099],[0.05512099]
1711153646878995700,[0.99845059],[0.00787252],[0.00787252]
1711153646882608974,[0.94425618],[0.04722026],[0.04722026]
1711153646884764732,[0.99381025],[0.01573499],[0.01573499]
1711153646888564134,[0.97525149],[0.03146332],[0.03146332]
1711153647061886042,0,[0.47075915],[0.47075915]
1711153647063640885,[0.95368383],[0.04304238],[0.04304238]
1711153647064384757,[0.99043459],[0.01956058],[0.01956058]
1711153647066035220,[0.96902596],[0.03519888],[0.03519888]
1711153647067600361,[0.93542235],[0.05082427],[0.05082427]
1711153647233093560,0,[0.70259311],[0.70259311]
1711153647235123119,[0.98626376],[0.02344034],[0.02344034]
1711153647236875998,[0.96181392],[0.03908252],[0.03908252]
1711153647239412575,[0.96903645],[0.03519292],[0.03519292]
1711153647242356520,[0.98622279],[0.02347527],[0.02347527]
1711153647244958882,[0.97548221],[0.03131632],[0.03131632]
1711153647247539013,[0.97544953],[0.03133718],[0.03133718]
1711153647249687037,[0.98117652],[0.02743974],[0.02743974]
1711153647251403347,[0.9615262],[0.03922948],[0.03922948]
1711153647253012572,[0.98612506],[0.02355839],[0.02355839]
1711153647254456482,[0.96872057],[0.03537198],[0.03537198]
1711153647255385567,[0.97522344],[0.03148114],[0.03148114]
1711153647257604156,[0.96855288],[0.03546667],[0.03546667]
1711153647261738516,[0.96846016],[0.03551892],[0.03551892]
1711153647263915055,[0.99023922],[0.01975933],[0.01975933]
1711153647441382966,[0.96829232],[0.0356133],[0.0356133]
1711153647444073134,[0.96817623],[0.03567843],[0.03567843]
1711153647445111819,[0.98581315],[0.02382171],[0.02382171]
1711153647447618109,[0.97469997],[0.03181197],[0.03181197]
1711153647450443238,[0.96029727],[0.03985109],[0.03985109]
1711153647451533401,[0.98565039],[0.02395797],[0.02395797]
1711153647453591263,[0.96759168],[0.03600462],[0.03600462]
1711153647710037254,0,[0.79361433],[0.79361433]
1711153647712974704,[0.95388097],[0.04295068],[0.04295068]
1711153647714032235,[0.98328437],[0.02585779],[0.02585779]
1711153647715655237,[0.97010694],[0.03457922],[0.03457922]
1711153647717773855,[0.96990145],[0.03469787],[0.03469787]
1711153647720371559,[0.9696937],[0.03481741],[0.03481741]
1711153647721523170,[0.96948415],[0.03493757],[0.03493757]
1711153647723913798,[0.96927059],[0.03505961],[0.03505961]
1711153647881526349,0,[0.30304155],[0.30304155]
1711153647882552249,[0.99538769],[0.0135828],[0.0135828]
1711153647884684165,[0.95826939],[0.04085614],[0.04085614]
1711153647887625999,[0.9579237],[0.04102502],[0.04102502]
1711153647891420176,[0.94760652],[0.04577924],[0.04577924]
1711153647892656899,[0.98100047],[0.02756776],[0.02756776]
1711153647894879676,[0.95696057],[0.0414919],[0.0414919]
1711153648057105908,0,[0.59424218],[0.59424218]
1711153648060966745,[0.95138592],[0.0440972],[0.0440972]
1711153648062411595,[0.96129551],[0.03934691],[0.03934691]
1711153648065144207,[0.95064126],[0.04443365],[0.04443365]
1711153648072373330,[0.97791782],[0.02972015],[0.02972015]
1711153648075133769,[0.93822479],[0.04970924],[0.04970924]
1711153648078762848,[0.96014762],[0.03992612],[0.03992612]
1711153648324172897,0,[1.04399418],[1.04399418]
1711153648326240778,[0.93987196],[0.04904204],[0.04904204]
1711153648328202718,[0.97311645],[0.03279241],[0.03279241]
1711153648330189103,[0.95194183],[0.04384435],[0.04384435]
1711153648332146584,[0.95163809],[0.04398268],[0.04398268]
1711153648334025444,[0.93838317],[0.04964548],[0.04964548]
1711153648336169672,[0.97245433],[0.03319378],[0.03319378]
1711153648338435351,[0.93766091],[0.04993559],[0.04993559]
1711153648342203391,[0.95042099],[0.04453269],[0.04453269]
1711153648344214954,[0.96182264],[0.03907805],[0.03907805]
1711153648346338943,[0.94985041],[0.04478821],[0.04478821]
1711153648546859886,0,[0.46107628],[0.46107628]
1711153648547857903,[0.95901909],[0.04048748],[0.04048748]
1711153648551177146,[0.93186648],[0.0522048],[0.0522048]
1711153648553833261,[0.95855143],[0.04071785],[0.04071785]
1711153648556526561,[0.93109008],[0.0525014],[0.0525014]
1711153648559310190,[0.94522836],[0.04680668],[0.04680668]
1711153648561829002,[0.95784571],[0.04106302],[0.04106302]
1711153648564263404,[0.94464858],[0.04705376],[0.04705376]
1711153648742173472,0,[0.67837886],[0.67837886]
1711153648743346083,[0.88647547],[0.0673868],[0.0673868]
1711153648746045882,[0.96604148],[0.03685568],[0.03685568]
1711153648748802549,[0.93936219],[0.04924949],[0.04924949]
1711153648751484434,[0.9533546],[0.04319509],[0.04319509]
1711153648752890911,[0.92250496],[0.05567586],[0.05567586]
1711153648755963393,[0.93844467],[0.04962069],[0.04962069]
1711153648759682740,[0.95265485],[0.04351788],[0.04351788]
1711153648945999487,0,[0.76040301],[0.76040301]
1711153648948246361,[0.91559182],[0.05810617],[0.05810617]
1711153648949154226,[0.94870733],[0.04529577],[0.04529577]
1711153648950901385,[0.93272253],[0.0518758],[0.0518758]
1711153648953537672,[0.91444695],[0.05849891],[0.05849891]
1711153648957516613,[0.93208218],[0.0521221],[0.0521221]
1711153648961344808,[0.94778372],[0.04570177],[0.04570177]
1711153648962224348,[0.94758198],[0.04578996],[0.04578996]
1711153649108836461,0,[0.75120185],[0.75120185]
1711153649110187082,[0.94414282],[0.04726825],[0.04726825]
1711153649112424798,[0.92676087],[0.05412546],[0.05412546]
1711153649114430020,[0.88503597],[0.06781269],[0.06781269]
1711153649115978288,[0.95844595],[0.04076962],[0.04076962]
1711153649117641887,[0.90615061],[0.0612697],[0.0612697]
1711153649280515966,0,[1.16150001],[1.16150001]
1711153649284297191,[0.89792609],[0.06389802],[0.06389802]
1711153649286686557,[0.91903309],[0.05690937],[0.05690937]
1711153649460920850,[0.91873809],[0.05701295],[0.05701295]
1711153649462964325,[0.91844272],[0.05711647],[0.05711647]
1711153649465250283,[0.93734387],[0.05006241],[0.05006241]
1711153649467722717,[0.89605825],[0.06448],[0.06448]
1711153649469784096,[0.91755763],[0.05742556],[0.05742556]
1711153649471669419,[0.91726262],[0.05752821],[0.05752821]
1711153649472788477,[0.89488557],[0.06484271],[0.06484271]
1711153649473950036,[0.57703256],[0.13007189],[0.13007189]
1711153649476201659,[0.9527545],[0.04347206],[0.04347206]
1711153649477290850,[0.93551286],[0.05078864],[0.05078864]
1711153649479687088,[0.91549304],[0.05814016],[0.05814016]
1711153649481883766,[0.93508465],[0.05095698],[0.05095698]
1711153649483971796,[0.91493612],[0.05833143],[0.05833143]
1711153649497519679,[0.89194525],[0.06574336],[0.06574336]
1711153649672708029,0,[0.88113497],[0.88113497]
1711153649674723310,[0.90994132],[0.06001956],[0.06001956]
1711153649677140479,[0.88562209],[0.06763961],[0.06763961]
1711153649680358416,[0.90931674],[0.06022732],[0.06022732]
1711153649682700962,[0.93036144],[0.05277824],[0.05277824]
1711153649685628489,[0.85738628],[0.07552846],[0.07552846]
1711153649688210417,[0.90839564],[0.06053242],[0.06053242]
1711153649689333979,[0.94832731],[0.04546326],[0.04546326]
1711153649691337287,[0.9078794],[0.06070275],[0.06070275]
1711153649855597028,0,[0.85999728],[0.85999728]
1711153649858560212,[0.84905971],[0.07770207],[0.07770207]
1711153649862659172,[0.90306564],[0.06226857],[0.06226857]
1711153649863917978,[0.90276973],[0.06236354],[0.06236354]
1711153649866243982,[0.92534542],[0.05464598],[0.05464598]
1711153649868828140,[0.87621651],[0.07036576],[0.07036576]
1711153649871317357,[0.90188074],[0.06264799],[0.06264799]
1711153649874665600,[0.92466467],[0.05489456],[0.05489456]
1711153650043004297,0,[0.89611862],[0.89611862]
1711153650045094822,[0.86977277],[0.07217402],[0.07217402]
1711153650046038600,[0.94196269],[0.04818187],[0.04818187]
1711153650047629903,[0.86905635],[0.07237227],[0.07237227]
1711153650049497663,[0.89622281],[0.06442894],[0.06442894]
1711153650051975687,[0.94147786],[0.0483827],[0.0483827]
1711153650054717455,[0.83696867],[0.08075428],[0.08075428]
1711153650055865102,[0.91987295],[0.05661344],[0.05661344]
1711153650203709479,0,[0.53728244],[0.53728244]
1711153650206024682,[0.95805923],[0.04095889],[0.04095889]
1711153650208795187,[0.86376995],[0.07381871],[0.07381871]
1711153650209928948,[0.89203431],[0.06571627],[0.06571627]
1711153650212172865,[0.89173939],[0.06580596],[0.06580596]
1711153650214669551,[0.86256775],[0.07414371],[0.07414371]
1711153650446322728,0,[1.52245602],[1.52245602]
1711153650448832040,[0.88989547],[0.06636401],[0.06636401]
1711153650451323308,[0.91583193],[0.05802347],[0.05802347]
1711153650453343738,[0.86106105],[0.07454903],[0.07454903]
1711153650454299871,[0.86129687],[0.07448574],[0.07448574]
1711153650456360728,[0.9162673],[0.05787321],[0.05787321]
1711153650620007483,0,[0.66606318],[0.66606318]
1711153650621287333,[0.86482327],[0.07353278],[0.07353278]
1711153650623560836,[0.95835607],[0.04081369],[0.04081369]
1711153650625818299,[0.86543954],[0.07336497],[0.07336497]
1711153650627090462,[0.91879036],[0.05699461],[0.05699461]
1711153650798681792,0,[1.16183793],[1.16183793]
1711153650802033871,[0.90107341],[0.0629052],[0.0629052]
1711153650805108168,[0.84621125],[0.07843182],[0.07843182]
1711153650809830881,[0.94488934],[0.04695132],[0.04695132]
1711153650811121722,[0.92527821],[0.05467057],[0.05467057]
1711153650813631145,[0.90285519],[0.06233613],[0.06233613]
1711153650815973710,[0.87769855],[0.06994325],[0.06994325]
1711153650989596111,0,[0.9642353],[0.9642353]
1711153650992502210,[0.88907403],[0.0666111],[0.0666111]
1711153650994773028,[0.91295189],[0.05900783],[0.05900783]
1711153650998455002,[0.93375529],[0.0514761],[0.0514761]
1711153651000569102,[0.73729586],[0.10250934],[0.10250934]
1711153651001497541,[0.98802277],[0.02188811],[0.02188811]
1711153651003374308,[0.9152203],[0.05823391],[0.05823391]
1711153651180202393,0,[1.76048016],[1.76048016]
1711153651182707728,[0.93409191],[0.05134514],[0.05134514]
1711153651185604472,[0.93461983],[0.05113909],[0.05113909]
1711153651187771302,[0.96348227],[0.03821923],[0.03821923]
1711153651189838492,[0.93553693],[0.05077916],[0.05077916]
1711153651193437712,[0.9360545],[0.0505749],[0.0505749]
1711153651198088281,[0.91976266],[0.05665239],[0.05665239]
1711153651207890954,[0.93714222],[0.05014291],[0.05014291]
1711153651211739040,[0.92112392],[0.05616977],[0.05616977]
1711153651213641055,[0.93821025],[0.04971509],[0.04971509]
1711153651215337739,[0.9530479],[0.04333687],[0.04333687]
1711153651216633211,[0.95337405],[0.04318608],[0.04318608]
1711153651218608205,[0.9235439],[0.05530139],[0.05530139]
1711153651220952844,[0.95411477],[0.04284167],[0.04284167]
1711153651371291297,[0.92475522],[0.05486156],[0.05486156]
1711153651373473705,[0.95483997],[0.04250178],[0.04250178]
1711153651375364218,[0.92594003],[0.05442792],[0.05442792]
1711153651377234212,[0.94197292],[0.04817762],[0.04817762]
1711153651379072856,[0.94242867],[0.04798805],[0.04798805]
1711153651380182601,[0.95624375],[0.04183599],[0.04183599]
1711153651564033065,0,[0.37597002],[0.37597002]
1711153651567800596,[0.93254066],[0.05194587],[0.05194587]
1711153651569020872,[0.959501],[0.04024873],[0.04024873]
1711153651572234359,[0.93356727],[0.05154909],[0.05154909]
1711153651576227916,[0.94793072],[0.04563739],[0.04563739]
1711153651578819395,[0.9483252],[0.04546418],[0.04546418]
1711153651580326277,[0.94871409],[0.04529279],[0.04529279]
1711153651582954176,[0.93560762],[0.05075131],[0.05075131]
1711153651585297382,[0.96134109],[0.03932374],[0.03932374]
1711153651742840812,0,[0.30455927],[0.30455927]
1711153651744228527,[0.93970198],[0.04911131],[0.04911131]
1711153651748024367,[0.9527177],[0.04348899],[0.04348899]
1711153651750667976,[0.94061181],[0.04873939],[0.04873939]
1711153651752496782,[0.97378265],[0.03238354],[0.03238354]
1711153651753471700,[0.95368003],[0.04304415],[0.04304415]
1711153651755385548,[0.95400509],[0.04289285],[0.04289285]
1711153651924643831,0,[0.63107557],[0.63107557]
1711153651927484014,[0.96840038],[0.03555256],[0.03555256]
1711153651929694407,[0.94809757],[0.04556421],[0.04556421]
1711153651932184263,[0.94846232],[0.04540383],[0.04540383]
1711153651933216641,[0.95954955],[0.04022459],[0.04022459]
1711153651935293569,[0.94914335],[0.04510284],[0.04510284]
1711153652090233141,0,[0.6491372],[0.6491372]
1711153652091465019,[0.96376404],[0.03807149],[0.03807149]
1711153652094025379,[0.95440656],[0.04270524],[0.04270524]
1711153652096537138,[0.97256672],[0.03312599],[0.03312599]
1711153652098177334,[0.96435048],[0.03776216],[0.03776216]
1711153652099597831,[0.96454182],[0.03766069],[0.03766069]
1711153652335271438,0,[0.55799113],[0.55799113]
1711153652336400870,[0.97494821],[0.03165552],[0.03165552]
1711153652339038007,[0.95878222],[0.04060432],[0.04060432]
1711153652341669332,[0.95899211],[0.04050081],[0.04050081]
1711153652343889143,[0.97530832],[0.03142717],[0.03142717]
1711153652346216918,[0.95936431],[0.04031659],[0.04031659]
1711153652508837361,0,[0.61455801],[0.61455801]
1711153652509941395,[0.9958234],[0.01292532],[0.01292532]
1711153652511440121,[0.95373714],[0.04301761],[0.04301761]
1711153652512122612,[0.98340959],[0.02576075],[0.02576075]
1711153652514849834,[0.97061124],[0.0342863],[0.0342863]
1711153652517780915,[0.97758118],[0.02994583],[0.02994583]
1711153652519757001,[0.95442455],[0.04269681],[0.04269681]
1711153652677068871,0,[0.23296723],[0.23296723]
1711153652680218043,[0.97171031],[0.03363908],[0.03363908]
1711153652683376023,[0.97180985],[0.03357984],[0.03357984]
1711153652686063996,[0.96445752],[0.03770543],[0.03770543]
1711153652688566866,[0.94712974],[0.04598707],[0.04598707]
1711153652689996480,[0.996081],[0.01252038],[0.01252038]
1711153652693343985,[0.9648268],[0.03750904],[0.03750904]
1711153652696999893,[0.96494451],[0.03744622],[0.03744622]
1711153652849794499,0,[0.55295806],[0.55295806]
1711153652850750250,[0.98003316],[0.02826081],[0.02826081]
1711153652853052007,[0.97399712],[0.03225082],[0.03225082]
1711153652855415081,[0.95951509],[0.04024172],[0.04024172]
1711153652858980525,[0.97418122],[0.03213645],[0.03213645]
1711153652859887073,[0.98551687],[0.02406917],[0.02406917]
1711153652861924306,[0.97432208],[0.03204866],[0.03204866]
1711153652864092369,[0.9744014],[0.03199913],[0.03199913]
1711153653007810474,0,[0.23156497],[0.23156497]
1711153653010908701,[0.98019568],[0.02814557],[0.02814557]
1711153653013516480,[0.96711206],[0.03627006],[0.03627006]
1711153653016483424,[0.97388322],[0.03232137],[0.03232137]
1711153653019029227,[0.97996057],[0.02831214],[0.02831214]
1711153653021151071,[0.93105985],[0.05251291],[0.05251291]
1711153653021966826,[0.99837227],[0.00806903],[0.00806903]
1711153653024493612,[0.97400422],[0.03224641],[0.03224641]
1711153653288334545,0,[1.0626785],[1.0626785]
1711153653291499954,[0.97437855],[0.0320134],[0.0320134]
1711153653293323096,[0.96768124],[0.03595484],[0.03595484]
1711153653294900869,[0.98049802],[0.0279299],[0.0279299]
1711153653297209097,[0.97458012],[0.03188723],[0.03188723]
1711153653299772223,[0.9746308],[0.03185542],[0.03185542]
1711153653301440028,[0.97457268],[0.03189189],[0.03189189]
1711153653303354956,[0.98049128],[0.02793473],[0.02793473]
1711153653305523889,[0.96766134],[0.03596591],[0.03596591]
1711153653309322636,[0.96756201],[0.0360211],[0.0360211]
1711153653312769866,[0.80519202],[0.08827411],[0.08827411]
1711153653315775446,[1.],[0.],[0.]
1711153653643428202,0,[0.79967339],[0.79967339]
1711153653645144410,[0.96776988],[0.0359055],[0.0359055]
1711153653647754491,[0.98048536],[0.02793896],[0.02793896]
1711153653650308358,[0.96770038],[0.03594419],[0.03594419]
1711153653652652736,[0.9744433],[0.03197293],[0.03197293]
1711153653653598312,[0.9804104],[0.02799257],[0.02799257]
1711153653655287778,[0.96756198],[0.03602111],[0.03602111]
1711153653819781752,[0.11752067],[0.18788074],[0.18788074]
1711153653824605445,[0.96012337],[0.03993827],[0.03993827]
1711153653828572812,[0.98044367],[0.02796879],[0.02796879]
1711153653830112423,[0.97443345],[0.03197909],[0.03197909]
1711153653832797431,[0.97441843],[0.03198848],[0.03198848]
1711153653835140004,[0.95158806],[0.04400543],[0.04400543]
1711153654013918598,0,[0.56249321],[0.56249321]
1711153654016959566,[0.9678143],[0.03588074],[0.03588074]
1711153654019044307,[0.98051795],[0.02791562],[0.02791562]
1711153654020994620,[0.98050749],[0.02792312],[0.02792312]
1711153654023058757,[0.96775863],[0.03591176],[0.03591176]
1711153654024181882,[0.98048464],[0.02793948],[0.02793948]
1711153654280730804,0,[0.77076711],[0.77076711]
1711153654283112763,[0.96784543],[0.03586339],[0.03586339]
1711153654285141268,[0.98054475],[0.02789641],[0.02789641]
1711153654287774858,[0.96783371],[0.03586993],[0.03586993]
1711153654289712779,[0.97457984],[0.0318874],[0.0318874]
1711153654292013814,[0.97457489],[0.03189051],[0.03189051]
1711153654294340328,[0.98569593],[0.02391992],[0.02391992]
1711153654296251137,[0.96780989],[0.0358832],[0.0358832]
1711153654298895677,[0.97456038],[0.0318996],[0.0318996]
1711153654301045282,[0.98051935],[0.02791462],[0.02791462]
1711153654302891879,[0.96779142],[0.0358935],[0.0358935]
1711153654304337860,[0.967785],[0.03589708],[0.03589708]
1711153654307032246,[0.97454147],[0.03191146],[0.03191146]
1711153654309833756,[0.9805052],[0.02792476],[0.02792476]
1711153654311073814,[0.97453366],[0.03191635],[0.03191635]
1711153654480915966,[0.93274043],[0.0518689],[0.0518689]
1711153654542715843,[0.99840783],[0.00798041],[0.00798041]
1711153654544202813,[0.97452299],[0.03192304],[0.03192304]
1711153654544891118,[0.97451938],[0.0319253],[0.0319253]
1711153654547795295,[0.96774612],[0.03591873],[0.03591873]
1711153654548751792,[0.98048558],[0.02793881],[0.02793881]
1711153654550852013,[0.97450826],[0.03193227],[0.03193227]
1711153654743931540,0,[0.67476018],[0.67476018]
1711153654746676362,[0.98042576],[0.0279816],[0.0279816]
1711153654749096325,[0.96004768],[0.03997615],[0.03997615]
1711153654750158724,[0.9856157],[0.02398691],[0.02398691]
1711153654752635793,[0.96003968],[0.03998016],[0.03998016]
1711153654755931432,[0.98561265],[0.02398946],[0.02398946]
1711153654758966486,[0.96002998],[0.03998501],[0.03998501]
1711153654760014227,[0.98041166],[0.02799167],[0.02799167]
1711153654922593279,0,[0.41599371],[0.41599371]
1711153654924295651,[0.98037678],[0.02801658],[0.02801658]
1711153654927673883,[0.8702224],[0.07204932],[0.07204932]
1711153654929317732,[0.98557735],[0.02401887],[0.02401887]
1711153654930959818,[0.95993124],[0.04003436],[0.04003436]
1711153655101049329,0,[0.50345559],[0.50345559]
1711153655104021296,[0.97444516],[0.03197176],[0.03197176]
1711153655106615151,[0.97444126],[0.0319742],[0.0319742]
1711153655110445075,[0.96005735],[0.03997131],[0.03997131]
1711153655113663381,[0.9804247],[0.02798235],[0.02798235]
1711153655115391922,[0.98042203],[0.02798426],[0.02798426]
1711153655118408273,[0.97442545],[0.03198409],[0.03198409]
1711153655273063214,0,[0.25992862],[0.25992862]
1711153655276074428,[0.97440386],[0.03199759],[0.03199759]
1711153655278705002,[0.97440152],[0.03199905],[0.03199905]
1711153655280905345,[0.97439813],[0.03200117],[0.03200117]
1711153655283527513,[0.98039428],[0.02800408],[0.02800408]
1711153655469012967,0,[0.48015463],[0.48015463]
1711153655476381273,[0.95992259],[0.04003869],[0.04003869]
1711153655478855467,[0.98556999],[0.02402499],[0.02402499]
1711153655481704588,[0.97434124],[0.0320367],[0.0320367]
1711153655487553709,[0.96753134],[0.03603813],[0.03603813]
1711153655490056862,[0.98037063],[0.02802097],[0.02802097]
1711153655493289225,[0.97439623],[0.03200236],[0.03200236]
1711153655495952422,[0.97443857],[0.03197588],[0.03197588]
1711153655677997076,0,[0.52242561],[0.52242561]
1711153655680339069,[0.98567612],[0.02393648],[0.02393648]
1711153655749043674,[0.98050319],[0.02792619],[0.02792619]
